 	Area	X	Y	Slice
2030	82	426.10	364.34	217
2031	121	187.10	373.94	217
2032	110	454.85	413.83	217
2033	84	430.38	512.98	217
2034	123	413.13	129.69	218
2035	133	490.02	143.44	218
2036	143	121.55	285.74	218
2037	142	237.13	312.13	218
2038	126	366.27	319.44	218
2039	103	428.91	360.70	218
2040	134	188.01	369.38	218
2041	124	451.22	412.37	218
2042	107	429.62	512.46	218
2043	115	305.91	525.80	218
2044	125	410.43	131.97	219
2045	143	485.53	143.28	219
2046	149	121.04	285.20	219
2047	146	237.79	314.58	219
2048	127	374.53	320.16	219
2049	112	432.77	361.21	219
2050	136	189.73	369.17	219
2051	134	453.17	411.01	219
2052	121	429.65	511.05	219
2053	121	307.55	533.52	219
2054	120	408.43	131.30	220
2055	136	485.59	140.40	220
2056	145	120.42	281.17	220
2057	140	238.04	317.88	220
2058	129	372.73	326.00	220
2059	135	187.51	368.56	220
2060	123	457.59	411.64	220
2061	110	426.25	509.33	220
2062	100	403.90	132.34	221
2063	128	483.09	137.84	221
2064	137	121.38	281.49	221
2065	136	233.90	319.67	221
2066	119	376.39	326.10	221
2067	123	187.38	371.74	221
2068	111	456.74	409.93	221
2069	88	424.56	507.08	221
2070	92	308.58	535.13	221
2071	101	404.82	130.48	222
2072	125	483.76	134.07	222
2073	140	118.15	288.88	222
2074	134	235.24	319.54	222
2075	118	375.31	327.37	222
2076	92	428.46	354.99	222
2077	127	189.45	371.25	222
2078	111	455.37	414.86	222
2079	96	305.99	539.41	222
2080	126	408.55	128.58	223
2081	138	483.31	132.23	223
2082	149	116.18	287.72	223
2083	148	236.09	318.93	223
2084	132	373.49	321.82	223
2085	112	426.73	355.85	223
2086	134	192.23	373.34	223
2087	124	456.57	420.16	223
2088	115	421.55	504.50	223
2089	118	302.99	538.10	223
2090	122	408.03	131.84	224
2091	139	485.43	134.44	224
2092	148	114.11	291.52	224
2093	142	238.24	319.14	224
2094	134	373.12	322.79	224
2095	110	426.46	358.25	224
2096	139	195.04	373.44	224
2097	126	453.79	420.06	224
2098	117	421.16	506.04	224
2099	124	294.56	535.27	224
2100	132	484.34	133.19	225
2101	106	401.55	134.08	225
2102	137	113.76	291.36	225
2103	135	242.26	320.58	225
2104	123	376.18	322.29	225
2105	127	199.54	377.54	225
2106	115	451.54	421.98	225
2107	107	421.19	503.14	225
2108	102	289.82	533.44	225
2109	126	484.20	129.46	226
2110	94	399.44	132.94	226
2111	135	116.23	291.36	226
2112	128	243.02	320.41	226
2113	116	373.18	322.24	226
2114	117	202.86	378.94	226
2115	113	454.68	419.15	226
2116	86	419.07	502.07	226
2117	115	401.94	131.27	227
2118	141	116.29	287.55	227
2119	139	242.87	317.53	227
2120	125	370.32	322.68	227
2121	100	419.48	357.25	227
2122	129	203.37	380.28	227
2123	113	455.48	420.38	227
2124	105	419.67	502.82	227
2125	107	286.70	531.73	227
2126	142	486.84	126.38	228
2127	148	116.39	288.81	228
2128	140	245.41	313.61	228
2129	135	371.59	324.48	228
2130	111	419.07	357.82	228
2131	134	206.34	382.05	228
2132	126	459.27	415.19	228
2133	119	420.68	503.64	228
2134	121	284.10	533.29	228
2135	136	484.37	123.85	229
2136	120	405.49	135.12	229
2137	145	113.25	286.72	229
2138	142	245.21	311.13	229
2139	133	374.18	324.35	229
2140	101	415.19	356.57	229
2141	131	206.70	384.35	229
2142	123	462.33	408.74	229
2143	111	419.90	500.64	229
2144	112	278.95	536.54	229
2145	128	483.02	126.74	230
2146	115	406.00	134.35	230
2147	135	114.66	284.92	230
2148	133	245.40	319.06	230
2149	112	373.96	322.17	230
2150	124	204.23	382.85	230
2151	109	460.00	406.43	230
2152	92	417.27	502.55	230
2153	128	479.48	128.38	231
2154	107	409.17	131.02	231
2155	138	107.18	283.70	231
2156	132	249.67	318.63	231
2157	116	372.81	319.02	231
2158	124	206.75	383.94	231
2159	113	458.24	409.38	231
2160	96	281.68	535.71	231
2161	121	408.24	127.10	232
2162	139	476.59	131.42	232
2163	146	108.94	281.24	232
2164	139	255.14	320.60	232
2165	128	372.40	320.24	232
2166	106	409.86	353.87	232
2167	133	205.43	380.66	232
2168	126	461.58	409.88	232
2169	114	413.96	496.04	232
2170	112	281.61	533.96	232
2171	125	407.68	125.65	233
2172	143	480.22	131.59	233
2173	152	108.05	276.93	233
2174	130	370.84	320.21	233
2175	140	256.64	323.76	233
2176	105	400.46	353.61	233
2177	138	210.18	380.17	233
2178	124	462.19	409.91	233
2179	115	412.56	497.66	233
2180	121	279.53	531.25	233
2181	111	409.64	122.64	234
2182	134	481.25	131.70	234
2183	143	104.88	276.26	234
2184	140	258.71	320.24	234
2185	120	368.57	323.02	234
2186	95	394.03	351.47	234
2187	127	207.60	383.09	234
2188	118	464.24	409.20	234
2189	100	415.36	497.21	234
2190	101	278.42	531.22	234
2191	110	411.34	119.87	235
2192	123	483.86	132.44	235
2193	139	103.47	274.66	235
2194	113	365.51	318.26	235
2195	132	259.36	323.73	235
2196	91	386.18	348.86	235
2197	115	206.12	389.83	235
2198	111	461.03	410.33	235
2199	114	411.75	120.98	236
2200	134	485.84	136.23	236
2201	143	108.70	271.27	236
2202	125	362.66	316.17	236
2203	137	262.82	326.50	236
2204	103	385.06	350.97	236
2205	129	209.52	389.03	236
2206	119	461.00	408.70	236
2207	108	273.06	518.45	236
2208	120	413.25	119.03	237
2209	140	484.61	133.57	237
2210	151	107.00	269.93	237
2211	131	357.46	314.61	237
2212	136	261.65	327.68	237
2213	107	383.94	349.39	237
2214	131	205.48	389.05	237
2215	126	463.31	409.44	237
2216	119	418.06	497.98	237
2217	118	275.86	518.70	237
2218	115	409.82	121.03	238
2219	135	481.39	139.81	238
2220	145	105.34	267.43	238
2221	123	355.65	314.28	238
2222	138	262.36	327.89	238
2223	104	381.89	346.11	238
2224	131	204.68	387.29	238
2225	124	459.65	408.73	238
2226	110	414.26	502.28	238
2227	103	403.23	117.44	239
2228	140	101.34	267.54	239
2229	115	355.79	314.60	239
2230	132	266.51	329.43	239
2231	123	204.24	386.47	239
2232	112	459.63	410.89	239
2233	94	274.62	519.61	239
2234	112	405.71	115.46	240
2235	131	478.71	138.13	240
2236	145	101.08	260.51	240
2237	116	352.20	315.56	240
2238	136	265.74	331.44	240
2239	120	207.68	388.14	240
2240	112	463.33	414.29	240
2241	101	279.16	518.92	240
2242	121	407.25	116.00	241
2243	139	481.11	135.38	241
2244	151	99.17	259.20	241
2245	128	358.98	314.29	241
2246	139	268.52	333.52	241
2247	104	387.76	342.94	241
2248	136	212.57	384.56	241
2249	123	462.45	414.10	241
2250	116	412.70	494.84	241
2251	116	283.08	524.13	241
2252	125	408.20	118.28	242
2253	141	480.34	133.13	242
2254	151	98.03	257.90	242
2255	130	358.68	305.72	242
2256	137	270.95	339.25	242
2257	116	389.23	341.64	242
2258	134	217.42	386.55	242
2259	124	464.09	414.93	242
2260	117	413.68	493.60	242
2261	118	288.87	525.87	242
2262	107	405.64	121.01	243
2263	132	476.52	134.06	243
2264	143	99.85	258.20	243
2265	121	358.32	301.93	243
2266	131	272.00	341.54	243
2267	96	389.16	342.28	243
2268	127	219.80	385.70	243
2269	118	464.42	411.88	243
2270	101	411.02	498.32	243
2271	99	286.89	520.29	243
2272	99	404.19	126.74	244
2273	124	479.15	134.89	244
2274	140	98.89	261.18	244
2275	113	355.89	302.00	244
2276	118	221.79	386.27	244
2277	107	461.49	413.46	244
2278	113	407.09	129.28	245
2279	130	475.84	136.86	245
2280	148	94.14	255.95	245
2281	117	353.95	304.15	245
2282	130	279.07	337.11	245
2283	131	218.08	387.46	245
2284	119	463.13	413.87	245
2285	106	412.64	494.79	245
2286	112	279.43	514.09	245
2287	126	409.35	129.19	246
2288	141	483.79	137.27	246
2289	154	95.71	260.31	246
2290	129	349.34	301.90	246
2291	142	276.33	339.02	246
2292	112	389.58	350.71	246
2293	139	215.16	387.46	246
2294	125	463.46	415.18	246
2295	119	416.51	490.85	246
2296	121	286.82	518.07	246
2297	124	408.04	124.85	247
2298	139	481.69	135.44	247
2299	150	92.16	265.82	247
2300	123	346.25	302.09	247
2301	136	281.67	338.38	247
2302	134	217.22	387.26	247
2303	122	459.52	413.75	247
2304	110	416.95	490.25	247
2305	115	293.53	517.89	247
2306	128	479.72	134	248
2307	143	92.61	266.46	248
2308	111	345.04	299.10	248
2309	132	280.85	333	248
2310	126	217.55	385.63	248
2311	111	459.06	413.77	248
2312	94	417.89	486.72	248
2313	94	296.48	513.30	248
2314	102	415.21	124.29	249
2315	127	478.58	131.80	249
2316	138	93.33	264.57	249
2317	113	347.98	295.39	249
2318	126	286.38	339.41	249
2319	122	217.64	388.01	249
2320	112	456.53	414.75	249
2321	92	422.57	485.83	249
2322	140	477.21	124.26	250
2323	120	414.94	125.43	250
2324	148	89.70	264.21	250
2325	127	345.81	298.33	250
2326	134	287.93	339.66	250
2327	107	391.12	354.22	250
2328	134	216.41	384.51	250
2329	122	455.36	416.04	250
2330	116	422.14	484.09	250
2331	122	299.42	509.79	250
2332	143	473.02	124.33	251
2333	133	416.19	126.15	251
2334	151	89.41	266.24	251
2335	131	341.52	298.58	251
2336	136	293.47	338.29	251
2337	109	391.65	356.92	251
2338	133	221.64	382.45	251
2339	126	459.54	414.74	251
2340	123	421.61	486.78	251
2341	126	300.63	511.58	251
2342	114	418.01	119.81	252
2343	134	474.20	120.63	252
2344	147	87.13	269.59	252
2345	121	340.98	300.53	252
2346	131	296.16	337.31	252
2347	127	221.65	387.52	252
2348	116	463.82	412.98	252
2349	110	422	488.26	252
2350	108	297.15	514.64	252
2351	124	477.73	123.85	253
2352	95	418.90	125.02	253
2353	141	87.51	270.15	253
2354	118	338.73	298.03	253
2355	125	297.66	330.26	253
2356	105	464.94	416.79	253
2357	95	296.98	511.70	253
2358	135	478.97	122.85	254
2359	111	420.18	127.77	254
2360	146	89.79	269.79	254
2361	121	332.37	299.28	254
2362	134	293.34	330.96	254
2363	98	381.61	366.41	254
2364	127	218.31	380.36	254
2365	112	463.21	419.86	254
2366	108	429.77	486.63	254
2367	105	295.77	511.40	254
2368	140	475.97	121.53	255
2369	120	420.64	128.68	255
2370	149	96.35	269.11	255
2371	131	332.41	295.20	255
2372	135	292.86	330.11	255
2373	112	380.01	364.29	255
2374	137	221.49	379.19	255
2375	124	463.33	417.83	255
2376	119	427.74	489.00	255
2377	120	296.40	508.80	255
2378	122	418.97	125.12	256
2379	149	95.12	267.48	256
2380	132	330.65	297.58	256
2381	139	292.47	330.59	256
2382	109	379.76	365.24	256
2383	132	222.55	383.48	256
2384	124	465.16	418.52	256
2385	118	426.05	490.92	256
2386	120	295.84	508.09	256
2387	131	474.74	121.92	257
2388	105	416.87	124.98	257
2389	147	93.87	265.67	257
2390	117	334.55	298.12	257
2391	134	297.19	331.81	257
2392	123	227.83	382.53	257
2393	110	470.39	422.86	257
2394	95	423.81	490.22	257
2395	132	472.40	121.33	258
2396	106	422.08	126.69	258
2397	143	95.87	262.32	258
2398	114	335.15	297.49	258
2399	130	300.68	327.15	258
2400	108	473.30	424.52	258
2401	134	469.61	122.31	259
2402	121	421.34	132.62	259
2403	149	94.51	262.31	259
2404	127	335.89	298.78	259
2405	138	303	326.77	259
2406	104	383.94	361.45	259
2407	132	225.58	386.12	259
2408	122	475.02	421.71	259
2409	114	423.04	499.33	259
2410	117	290.05	506.86	259
2411	141	470.57	126.40	260
2412	127	421.26	129.03	260
2413	151	94.98	264.27	260
2414	132	335.20	300.68	260
2415	136	302.23	324.61	260
2416	110	388.91	367.83	260
2417	135	226.21	382.14	260
2418	121	478.12	420.43	260
2419	118	421.03	499.16	260
2420	119	287.70	506.27	260
2421	133	464.80	127.36	261
2422	113	421.08	130.94	261
2423	144	100.20	266.56	261
2424	121	333.43	302.66	261
2425	129	302.49	322.42	261
2426	96	389.75	366.97	261
2427	123	228.55	382.06	261
2428	119	475.47	417.40	261
2429	104	418.99	498.03	261
2430	109	284.69	510.96	261
2431	101	425.31	128.94	262
2432	117	464.24	129.19	262
2433	143	101.21	265.58	262
2434	115	331.07	302.10	262
2435	124	305.16	326.62	262
2436	109	473.82	419.60	262
2437	92	419.52	495.60	262
2438	108	425.69	129.93	263
2439	130	462.29	131.19	263
2440	147	102.26	265.40	263
2441	122	331.89	305.39	263
2442	131	312.36	329.55	263
2443	101	400.39	366.81	263
2444	127	225.67	377.27	263
2445	119	473.34	418.55	263
2446	109	423.37	490.33	263
2447	107	280.77	518.60	263
2448	141	461.50	129.68	264
2449	126	430.80	132.27	264
2450	149	101.61	266.82	264
2451	132	338.65	308.53	264
2452	137	309.66	328.68	264
2453	112	406.21	362.93	264
2454	138	225.01	378.78	264
2455	126	467.41	421.35	264
2456	117	425.63	492.18	264
2457	118	280.11	517.05	264
2458	140	466.72	127.24	265
2459	123	431.22	132.90	265
2460	149	101.53	266.91	265
2461	133	339.45	307.59	265
2462	138	306.99	324.83	265
2463	108	403.36	365.43	265
2464	133	224.11	377.35	265
2465	121	463.28	419.69	265
2466	113	423.98	493.73	265
2467	119	281.62	515.11	265
2468	126	468.02	123.48	266
2469	103	439.66	136.01	266
2470	140	104.46	268.60	266
2471	123	338.56	308.98	266
2472	125	308.99	330.46	266
2473	121	225.51	374.83	266
2474	112	463.36	415.46	266
2475	98	280.83	510.65	266
2476	121	476.83	123.57	267
2477	108	442.28	137.97	267
2478	137	107.41	267.41	267
2479	119	340.37	312.96	267
2480	126	312.39	331.79	267
2481	106	462.92	416.22	267
2482	95	284.81	514.75	267
2483	138	482.25	119.25	268
2484	123	440.65	140.00	268
2485	143	109.47	265.61	268
2486	134	315.43	332.39	268
2487	107	403.59	359.37	268
2488	132	219.63	380.34	268
2489	119	459.40	417.89	268
2490	110	422.82	493.15	268
2491	118	282.08	511.65	268
2492	131	444.84	142.32	269
2493	151	107.36	265.92	269
2494	132	339.84	313.35	269
2495	139	309.18	326.72	269
2496	113	400.06	360.22	269
2497	137	218.95	377.65	269
2498	128	458.45	419.47	269
2499	120	422.03	487.82	269
2500	121	278.95	519.06	269
2501	138	486.91	105.57	270
2502	119	441.23	144.99	270
2503	144	106.57	265.38	270
2504	119	340.15	320.16	270
2505	132	309.55	323.88	270
2506	124	221.06	380.85	270
2507	116	456.52	416.59	270
2508	104	424.79	492.04	270
2509	110	282.56	520.01	270
2510	126	483.18	105.08	271
2511	100	443.69	147.23	271
2512	136	109.24	263.10	271
2513	109	338.02	316.25	271
2514	130	311.48	320.42	271
2515	110	456.30	416.31	271
2516	94	421.83	495.79	271
2517	136	478.79	101.85	272
2518	113	442.44	149.11	272
2519	141	110.54	255.21	272
2520	118	340.17	317.32	272
2521	129	308.63	319.28	272
2522	126	228.19	377.62	272
2523	114	455.12	417.89	272
2524	96	423.73	497.56	272
2525	100	285.37	526.93	272
2526	140	476.14	104.45	273
2527	126	443.52	146.57	273
2528	148	110.09	255.57	273
2529	138	309.75	317.67	273
2530	129	341.26	320.14	273
2531	115	402.09	369.78	273
2532	134	226.92	375.92	273
2533	124	456.11	419.08	273
2534	121	424.66	496.76	273
2535	118	286.60	528.53	273
2536	127	447.31	141.72	274
2537	148	110.94	253.49	274
2538	136	308.24	312.88	274
2539	130	342.73	318.62	274
2540	109	399.00	367.99	274
2541	133	226.74	376.33	274
2542	124	457.98	420.77	274
2543	117	427.75	496.24	274
2544	113	286.13	531.68	274
2545	135	475.06	106.48	275
2546	104	444.40	138.55	275
2547	140	114.71	254.35	275
2548	132	305.17	308.73	275
2549	115	343.60	318.27	275
2550	121	228.00	376.38	275
2551	116	458.66	420.61	275
2552	99	423.93	492.40	275
2553	102	286.70	529.58	275
2554	123	472.61	105.76	276
2555	101	447.46	133.80	276
2556	138	112.36	253.49	276
2557	129	306.34	309.88	276
2558	114	345.72	317.47	276
2559	118	223.94	379.25	276
2560	108	461.95	421.35	276
2561	84	427.42	494.42	276
2562	144	474.78	111.54	277
2563	113	450.47	133.00	277
2564	140	110.38	255.79	277
2565	135	313.29	304.89	277
2566	122	343.53	316.29	277
2567	131	217.84	383.43	277
2568	121	459.74	420.74	277
2569	108	425.56	495.82	277
2570	113	288.82	535.64	277
2571	140	478.29	115.38	278
2572	124	451.71	134.02	278
2573	150	110.77	254.72	278
2574	143	314.91	298.07	278
2575	128	341.45	318.14	278
2576	110	388.24	368.83	278
2577	138	218.59	386.88	278
2578	123	460.83	419.32	278
2579	123	423.35	495.73	278
2580	118	293.82	537.05	278
2581	131	477.35	117.18	279
2582	120	453.42	133.96	279
2583	147	112.11	255.34	279
2584	137	311.32	295.41	279
2585	124	340.82	317.98	279
2586	105	389.89	366.40	279
2587	125	217.03	379.09	279
2588	121	462.28	422.65	279
2589	105	419.31	501.66	279
2590	110	293.14	541.21	279
2591	128	478.35	117.80	280
2592	101	453.61	132.51	280
2593	139	109.85	253.79	280
2594	132	310.96	295.06	280
2595	109	341.62	313.58	280
2596	116	215.66	379.78	280
2597	107	459.93	421.60	280
2598	91	422.34	498.82	280
2599	129	479.90	117.42	281
2600	110	452.50	134.28	281
2601	140	107.84	254.79	281
2602	134	305.93	295.12	281
2603	119	340.86	308.42	281
2604	92	398.67	364.80	281
2605	128	220.15	377.35	281
2606	118	458.42	420.97	281
2607	102	422.25	494.08	281
2608	105	291.59	539.32	281
2609	122	452.17	133.80	282
2610	148	107.66	252.82	282
2611	143	306.93	293.40	282
2612	131	340.06	309.84	282
2613	106	404.97	361.87	282
2614	136	221.69	371.97	282
2615	126	457.60	424.06	282
2616	117	419.06	490.47	282
2617	115	292.07	534.34	282
2618	137	482.82	112.62	283
2619	122	446.92	133.07	283
2620	145	107.45	254.34	283
2621	140	305.09	293.14	283
2622	129	342.59	311.87	283
2623	103	400.42	364.12	283
2624	132	223.90	368.06	283
2625	129	459.61	424.59	283
2626	113	419.23	488.19	283
2627	113	291.91	532.62	283
2628	105	446.28	131.75	284
2629	139	109.15	251.85	284
2630	133	306.89	290.50	284
2631	112	335.78	308.18	284
2632	125	225.64	362.39	284
2633	112	457.64	427.62	284
2634	97	419.09	488.98	284
2635	90	293.44	532.68	284
2636	125	485.16	120.28	285
2637	101	444.35	129.05	285
2638	140	112.34	252.62	285
2639	134	307.01	290.60	285
2640	113	340.15	309.93	285
2641	118	224.19	360.81	285
2642	112	457.37	426.69	285
2643	95	420.02	489.63	285
2644	97	294.55	535.10	285
2645	138	488.28	119.51	286
2646	121	442.94	123.86	286
2647	147	116.27	250.98	286
2648	142	306.18	285.25	286
2649	129	339.31	310.48	286
2650	134	220.90	358.33	286
2651	104	398.80	377.25	286
2652	119	460.15	426.70	286
2653	115	418.47	492.48	286
2654	115	296.93	537.60	286
2655	142	488.51	114.40	287
2656	125	445.01	129.29	287
2657	145	114.26	255.52	287
2658	145	304.27	288.34	287
2659	128	342.89	312.31	287
2660	135	222.58	359.34	287
2661	113	399.96	380.00	287
2662	124	455.03	425.79	287
2663	119	420.13	486.45	287
2664	123	295.41	537.57	287
2665	130	487.93	121.79	288
2666	113	440.91	126.94	288
2667	141	113.56	256.52	288
2668	142	304.96	285.65	288
2669	127	347.56	312.16	288
2670	130	219.41	362.26	288
2671	94	395.82	378.62	288
2672	119	452.96	426.43	288
2673	107	418.46	484.35	288
2674	107	293.56	534.52	288
2675	127	484.00	124.45	289
2676	103	441.99	127.46	289
2677	136	115.74	256.33	289
2678	137	305.41	285.41	289
2679	112	352.21	307.53	289
2680	119	215.91	364.37	289
2681	108	452.10	423	289
2682	89	420.25	488.13	289
2683	87	293.66	533.49	289
2684	131	481.25	124.07	290
2685	114	436.54	127.21	290
2686	140	117.26	258.36	290
2687	137	301.98	281.02	290
2688	117	352.05	311.24	290
2689	125	216.01	365.35	290
2690	115	446.88	421.07	290
2691	102	422.07	487.13	290
2692	96	293.38	537.57	290
2693	141	476.85	129.61	291
2694	134	433.91	130.69	291
2695	151	119.96	260.85	291
2696	141	305.65	280.56	291
2697	128	347.81	317.30	291
2698	136	219.81	364.21	291
2699	105	403.46	384.38	291
2700	126	445.24	420.79	291
2701	116	422.09	490.02	291
2702	118	290.70	538.92	291
2703	142	474.17	133.02	292
2704	123	426.52	133.04	292
2705	149	118.02	259.36	292
2706	145	307.99	282.19	292
2707	133	347.13	321.15	292
2708	139	220.23	361.41	292
2709	105	407.11	385.15	292
2710	125	445.12	422.36	292
2711	114	294.86	543.46	292
2712	106	430.91	128.61	293
2713	130	474.04	133.98	293
2714	140	121.16	258.19	293
2715	135	311.18	284.16	293
2716	121	341.81	321.14	293
2717	117	221.64	365.06	293
2718	84	401.86	379.60	293
2719	115	443.61	420.34	293
2720	97	414.40	491.06	293
2721	97	298.98	544.76	293
2722	101	433.52	126.74	294
2723	123	475.09	136.96	294
2724	134	126.07	256.25	294
2725	133	312.47	278.83	294
2726	119	345.04	320.54	294
2727	116	225.03	366.66	294
2728	110	444.83	422.93	294
2729	89	417.22	494.97	294
2730	118	434.18	125.60	295
2731	139	474.82	135.24	295
2732	141	130.73	256.65	295
2733	142	315.38	278.54	295
2734	123	344.85	324.97	295
2735	129	223.45	366.35	295
2736	97	407.58	376.10	295
2737	118	446.25	419.85	295
2738	108	418.78	495.57	295
2739	110	304.34	543.96	295
2740	131	431.73	128.84	296
2741	142	476.94	131.10	296
2742	148	128.91	257.97	296
2743	145	318.98	280.42	296
2744	133	344.78	328.76	296
2745	133	223.71	372.45	296
2746	108	409.47	374.94	296
2747	129	447.44	417.65	296
2748	120	421	495.27	296
2749	118	308.76	542.02	296
2750	113	430.46	127.54	297
2751	134	473.60	130.98	297
2752	145	129.71	260.46	297
2753	142	318.10	278.38	297
2754	132	345.41	329.65	297
2755	129	223.86	369.46	297
2756	119	446.98	416.53	297
2757	113	419.30	496.61	297
2758	110	309.78	537.45	297
2759	122	428.48	127.07	298
2760	136	129.32	264.20	298
2761	133	311.00	277.54	298
2762	118	343.84	332.33	298
2763	120	223.30	374.50	298
2764	114	445.70	413.79	298
2765	91	312.51	538.32	298
2766	133	472.52	126.16	299
2767	107	428.96	130.45	299
2768	139	130.95	260.07	299
2769	137	306.90	275.93	299
2770	124	342.51	331.40	299
2771	120	217.95	378.77	299
2772	111	446.16	410.39	299
2773	100	421.95	489.82	299
2774	100	315.96	538.31	299
2775	136	468.52	127.28	300
2776	121	428.68	132.57	300
2777	148	130.34	261.84	300
2778	144	307.75	276.25	300
2779	131	342.77	331.42	300
2780	135	218.66	377.50	300
2781	106	408.76	379.78	300
2782	127	449.25	411.59	300
2783	117	425.46	492.06	300
2784	114	321.56	540.90	300
